Country.Region	DateFormatted	Cumulative.Deaths	Days.from.50th.Death	LastInSeries	Label	Prct.Increase.Death.2Day	Deaths.per.Day	Deaths.per.Day.3DayMA
Afghanistan	2020-01-22	0	NA	no	NA	NA	NA	NA
Afghanistan	2020-01-23	0	NA	no	NA	NA	NA	NA
Afghanistan	2020-01-24	0	NA	no	NA	NA	NA	NA
Afghanistan	2020-01-25	0	NA	no	NA	NA	0	0
Afghanistan	2020-01-26	0	NA	no	NA	NA	0	0
Afghanistan	2020-01-27	0	NA	no	NA	NA	0	0
Afghanistan	2020-01-28	0	NA	no	NA	NA	0	0
Afghanistan	2020-01-29	0	NA	no	NA	NA	0	0
Afghanistan	2020-01-30	0	NA	no	NA	NA	0	0
Afghanistan	2020-01-31	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-01	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-02	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-03	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-04	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-05	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-06	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-07	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-08	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-09	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-10	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-11	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-12	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-13	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-14	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-15	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-16	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-17	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-18	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-19	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-20	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-21	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-22	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-23	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-24	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-25	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-26	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-27	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-28	0	NA	no	NA	NA	0	0
Afghanistan	2020-02-29	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-01	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-02	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-03	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-04	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-05	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-06	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-07	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-08	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-09	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-10	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-11	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-12	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-13	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-14	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-15	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-16	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-17	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-18	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-19	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-20	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-21	0	NA	no	NA	NA	0	0
Afghanistan	2020-03-22	1	NA	no	NA	NA	1	0.333333333333333
Afghanistan	2020-03-23	1	NA	no	NA	NA	0	0.333333333333333
Afghanistan	2020-03-24	1	NA	no	NA	NA	0	0.333333333333333
Afghanistan	2020-03-25	2	NA	no	NA	NA	1	0.333333333333333
Afghanistan	2020-03-26	4	NA	no	NA	NA	2	1
Afghanistan	2020-03-27	4	NA	no	NA	NA	0	1
Afghanistan	2020-03-28	4	NA	no	NA	NA	0	0.666666666666667
Afghanistan	2020-03-29	4	NA	no	NA	NA	0	0
Afghanistan	2020-03-30	4	NA	no	NA	NA	0	0
Afghanistan	2020-03-31	4	NA	no	NA	NA	0	0
Afghanistan	2020-04-01	4	NA	no	NA	NA	0	0
Afghanistan	2020-04-02	6	NA	no	NA	NA	2	0.666666666666667
Afghanistan	2020-04-03	6	NA	no	NA	NA	0	0.666666666666667
Afghanistan	2020-04-04	7	NA	no	NA	NA	1	1
Afghanistan	2020-04-05	7	NA	no	NA	NA	0	0.333333333333333
Afghanistan	2020-04-06	11	NA	no	NA	NA	4	1.66666666666667
Afghanistan	2020-04-07	14	NA	no	NA	NA	3	2.33333333333333
Afghanistan	2020-04-08	14	NA	no	NA	NA	0	2.33333333333333
Afghanistan	2020-04-09	15	NA	no	NA	NA	1	1.33333333333333
Afghanistan	2020-04-10	15	NA	no	NA	NA	0	0.333333333333333
Afghanistan	2020-04-11	18	NA	no	NA	NA	3	1.33333333333333
Afghanistan	2020-04-12	18	NA	no	NA	NA	0	1
Afghanistan	2020-04-13	21	NA	no	NA	NA	3	2
Afghanistan	2020-04-14	23	NA	no	NA	NA	2	1.66666666666667
Afghanistan	2020-04-15	25	NA	no	NA	NA	2	2.33333333333333
Afghanistan	2020-04-16	30	NA	no	NA	NA	5	3
Afghanistan	2020-04-17	30	NA	no	NA	NA	0	2.33333333333333
Afghanistan	2020-04-18	30	NA	no	NA	NA	0	1.66666666666667
Afghanistan	2020-04-19	33	NA	no	NA	NA	3	1
Afghanistan	2020-04-20	36	NA	no	NA	NA	3	2
Afghanistan	2020-04-21	36	NA	no	NA	NA	0	2
Afghanistan	2020-04-22	40	NA	no	NA	NA	4	2.33333333333333
Afghanistan	2020-04-23	42	NA	no	NA	NA	2	2
Afghanistan	2020-04-24	43	NA	no	NA	NA	1	2.33333333333333
Afghanistan	2020-04-25	47	NA	no	NA	NA	4	2.33333333333333
Afghanistan	2020-04-26	50	1	no	NA	7.8426521523998	3	2.66666666666667
Afghanistan	2020-04-27	57	2	no	NA	10.1914893617021	7	4.66666666666667
Afghanistan	2020-04-28	58	3	no	NA	7.87719298245614	1	3.66666666666667
Afghanistan	2020-04-29	60	4	no	NA	2.60133091349063	2	3.33333333333333
Afghanistan	2020-04-30	64	5	no	NA	5.05747126436782	4	2.33333333333333
Afghanistan	2020-05-01	68	6	no	NA	6.45833333333333	4	3.33333333333333
Afghanistan	2020-05-02	72	7	no	NA	6.06617647058824	4	4
Afghanistan	2020-05-03	85	8	no	NA	11.968954248366	13	7
Afghanistan	2020-05-04	90	9	no	NA	11.968954248366	5	7.33333333333333
Afghanistan	2020-05-05	95	10	no	NA	5.71895424836601	5	7.66666666666667
Afghanistan	2020-05-06	104	11	no	NA	7.51461988304094	9	6.33333333333333
Afghanistan	2020-05-07	106	12	no	NA	5.69838056680162	2	5.33333333333333
Afghanistan	2020-05-08	109	13	no	NA	2.3766328011611	3	4.66666666666667
Afghanistan	2020-05-09	115	14	no	NA	4.16738791760429	6	3.66666666666667
Afghanistan	2020-05-10	120	15	no	NA	4.92620662145991	5	4.66666666666667
Afghanistan	2020-05-11	122	16	no	NA	3.00724637681159	2	4.33333333333333
Afghanistan	2020-05-12	127	17	no	NA	2.88251366120218	5	4
Afghanistan	2020-05-13	132	18	no	NA	4.01768426487672	5	4
Afghanistan	2020-05-14	136	19	no	NA	3.48365545215938	4	4.66666666666667
Afghanistan	2020-05-15	153	20	no	NA	7.76515151515151	17	8.66666666666667
Afghanistan	2020-05-16	168	21	yes	Afghanistan (168)	11.1519607843137	15	12
Alabama, USA	2020-01-22	0	NA	no	NA	NA	NA	NA
Alabama, USA	2020-01-23	0	NA	no	NA	NA	NA	NA
Alabama, USA	2020-01-24	0	NA	no	NA	NA	NA	NA
Alabama, USA	2020-01-25	0	NA	no	NA	NA	0	0
Alabama, USA	2020-01-26	0	NA	no	NA	NA	0	0
Alabama, USA	2020-01-27	0	NA	no	NA	NA	0	0
Alabama, USA	2020-01-28	0	NA	no	NA	NA	0	0
Alabama, USA	2020-01-29	0	NA	no	NA	NA	0	0
Alabama, USA	2020-01-30	0	NA	no	NA	NA	0	0
Alabama, USA	2020-01-31	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-01	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-02	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-03	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-04	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-05	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-06	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-07	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-08	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-09	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-10	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-11	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-12	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-13	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-14	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-15	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-16	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-17	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-18	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-19	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-20	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-21	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-22	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-23	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-24	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-25	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-26	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-27	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-28	0	NA	no	NA	NA	0	0
Alabama, USA	2020-02-29	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-01	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-02	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-03	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-04	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-05	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-06	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-07	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-08	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-09	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-10	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-11	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-12	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-13	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-14	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-15	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-16	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-17	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-18	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-19	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-20	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-21	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-22	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-23	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-24	0	NA	no	NA	NA	0	0
Alabama, USA	2020-03-25	1	NA	no	NA	NA	1	0.333333333333333
Alabama, USA	2020-03-26	1	NA	no	NA	NA	0	0.333333333333333
Alabama, USA	2020-03-27	4	NA	no	NA	NA	3	1.33333333333333
Alabama, USA	2020-03-28	4	NA	no	NA	NA	0	1
Alabama, USA	2020-03-29	10	NA	no	NA	NA	6	3
Alabama, USA	2020-03-30	10	NA	no	NA	NA	0	2
Alabama, USA	2020-03-31	23	NA	no	NA	NA	13	6.33333333333333
Alabama, USA	2020-04-01	27	NA	no	NA	NA	4	5.66666666666667
Alabama, USA	2020-04-02	32	NA	no	NA	NA	5	7.33333333333333
Alabama, USA	2020-04-03	38	NA	no	NA	NA	6	5
Alabama, USA	2020-04-04	44	NA	no	NA	NA	6	5.66666666666667
Alabama, USA	2020-04-05	45	NA	no	NA	NA	1	4.33333333333333
Alabama, USA	2020-04-06	49	NA	no	NA	NA	4	3.66666666666667
Alabama, USA	2020-04-07	64	1	no	NA	19.750566893424	15	6.66666666666667
Alabama, USA	2020-04-08	66	2	no	NA	16.8686224489796	2	7
Alabama, USA	2020-04-09	70	3	no	NA	4.59280303030303	4	7
Alabama, USA	2020-04-10	80	4	no	NA	10.1731601731602	10	5.33333333333333
Alabama, USA	2020-04-11	92	5	no	NA	14.6428571428571	12	8.66666666666667
Alabama, USA	2020-04-12	93	6	no	NA	8.04347826086956	1	7.66666666666667
Alabama, USA	2020-04-13	99	7	no	NA	3.76928471248247	6	6.33333333333333
Alabama, USA	2020-04-14	114	8	no	NA	10.8015640273705	15	7.33333333333333
Alabama, USA	2020-04-15	118	9	no	NA	9.33014354066987	4	8.33333333333333
Alabama, USA	2020-04-16	133	10	no	NA	8.11031816830212	15	11.3333333333333
Alabama, USA	2020-04-17	148	11	no	NA	11.9950299477507	15	11.3333333333333
Alabama, USA	2020-04-18	153	12	no	NA	7.32828693355009	5	11.6666666666667
Alabama, USA	2020-04-19	157	13	no	NA	2.99637873167284	4	8
Alabama, USA	2020-04-20	163	14	no	NA	3.21801756796136	6	5
Alabama, USA	2020-04-21	183	15	no	NA	8.04579735063108	20	10
Alabama, USA	2020-04-22	196	16	no	NA	9.68688189345939	13	13
Alabama, USA	2020-04-23	202	17	no	NA	5.08252481320397	6	13
Alabama, USA	2020-04-24	209	18	no	NA	3.26328551222469	7	8.66666666666667
Alabama, USA	2020-04-25	209	19	no	NA	1.73267326732673	0	4.33333333333333
Alabama, USA	2020-04-26	219	20	no	NA	2.39234449760766	10	5.66666666666667
Alabama, USA	2020-04-27	228	21	no	NA	4.4471390181556	9	6.33333333333333
Alabama, USA	2020-04-28	242	22	no	NA	5.12496995914443	14	11
Alabama, USA	2020-04-29	256	23	no	NA	5.96273742206757	14	12.3333333333333
Alabama, USA	2020-04-30	272	24	no	NA	6.01756198347108	16	14.6666666666667
Alabama, USA	2020-05-01	289	25	no	NA	6.25	17	15.6666666666667
Alabama, USA	2020-05-02	288	26	no	NA	2.95198961937716	-1	10.6666666666667
Alabama, USA	2020-05-03	290	27	no	NA	0.174211841599381	2	6
Alabama, USA	2020-05-04	298	28	no	NA	1.72653256704981	8	3
Alabama, USA	2020-05-05	315	29	no	NA	4.23165933811618	17	9
Alabama, USA	2020-05-06	343	30	no	NA	7.29679343773303	28	17.6666666666667
Alabama, USA	2020-05-07	369	31	no	NA	8.23453190800129	26	23.6666666666667
Alabama, USA	2020-05-08	383	32	no	NA	5.68710643374655	14	22.6666666666667
Alabama, USA	2020-05-09	390	33	no	NA	2.81085709029414	7	15.6666666666667
Alabama, USA	2020-05-10	393	34	no	NA	1.29845350471982	3	8
Alabama, USA	2020-05-11	403	35	no	NA	1.65688001565863	10	6.66666666666667
Alabama, USA	2020-05-12	435	36	no	NA	5.24248795610529	32	15
Alabama, USA	2020-05-13	450	37	no	NA	5.69436125609653	15	19
Alabama, USA	2020-05-14	473	38	no	NA	4.27969348659004	23	23.3333333333333
Alabama, USA	2020-05-15	483	39	no	NA	3.61263800798685	10	16
Alabama, USA	2020-05-16	485	40	yes	Alabama, USA (485)	1.26412178990541	2	11.6666666666667
Alaska, USA	2020-01-22	0	NA	no	NA	NA	NA	NA
Alaska, USA	2020-01-23	0	NA	no	NA	NA	NA	NA
Alaska, USA	2020-01-24	0	NA	no	NA	NA	NA	NA
Alaska, USA	2020-01-25	0	NA	no	NA	NA	0	0
Alaska, USA	2020-01-26	0	NA	no	NA	NA	0	0
Alaska, USA	2020-01-27	0	NA	no	NA	NA	0	0
Alaska, USA	2020-01-28	0	NA	no	NA	NA	0	0
Alaska, USA	2020-01-29	0	NA	no	NA	NA	0	0
Alaska, USA	2020-01-30	0	NA	no	NA	NA	0	0
Alaska, USA	2020-01-31	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-01	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-02	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-03	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-04	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-05	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-06	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-07	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-08	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-09	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-10	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-11	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-12	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-13	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-14	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-15	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-16	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-17	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-18	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-19	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-20	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-21	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-22	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-23	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-24	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-25	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-26	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-27	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-28	0	NA	no	NA	NA	0	0
Alaska, USA	2020-02-29	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-01	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-02	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-03	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-04	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-05	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-06	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-07	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-08	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-09	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-10	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-11	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-12	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-13	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-14	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-15	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-16	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-17	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-18	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-19	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-20	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-21	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-22	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-23	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-24	0	NA	no	NA	NA	0	0
Alaska, USA	2020-03-25	1	NA	no	NA	NA	1	0.333333333333333
Alaska, USA	2020-03-26	1	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-03-27	1	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-03-28	2	NA	no	NA	NA	1	0.333333333333333
Alaska, USA	2020-03-29	2	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-03-30	3	NA	no	NA	NA	1	0.666666666666667
Alaska, USA	2020-03-31	3	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-04-01	3	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-04-02	3	NA	no	NA	NA	0	0
Alaska, USA	2020-04-03	3	NA	no	NA	NA	0	0
Alaska, USA	2020-04-04	5	NA	no	NA	NA	2	0.666666666666667
Alaska, USA	2020-04-05	6	NA	no	NA	NA	1	1
Alaska, USA	2020-04-06	6	NA	no	NA	NA	0	1
Alaska, USA	2020-04-07	6	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-04-08	7	NA	no	NA	NA	1	0.333333333333333
Alaska, USA	2020-04-09	7	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-04-10	7	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-04-11	8	NA	no	NA	NA	1	0.333333333333333
Alaska, USA	2020-04-12	8	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-04-13	8	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-04-14	9	NA	no	NA	NA	1	0.333333333333333
Alaska, USA	2020-04-15	9	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-04-16	9	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-04-17	9	NA	no	NA	NA	0	0
Alaska, USA	2020-04-18	9	NA	no	NA	NA	0	0
Alaska, USA	2020-04-19	9	NA	no	NA	NA	0	0
Alaska, USA	2020-04-20	9	NA	no	NA	NA	0	0
Alaska, USA	2020-04-21	9	NA	no	NA	NA	0	0
Alaska, USA	2020-04-22	9	NA	no	NA	NA	0	0
Alaska, USA	2020-04-23	9	NA	no	NA	NA	0	0
Alaska, USA	2020-04-24	9	NA	no	NA	NA	0	0
Alaska, USA	2020-04-25	9	NA	no	NA	NA	0	0
Alaska, USA	2020-04-26	9	NA	no	NA	NA	0	0
Alaska, USA	2020-04-27	9	NA	no	NA	NA	0	0
Alaska, USA	2020-04-28	9	NA	no	NA	NA	0	0
Alaska, USA	2020-04-29	9	NA	no	NA	NA	0	0
Alaska, USA	2020-04-30	9	NA	no	NA	NA	0	0
Alaska, USA	2020-05-01	9	NA	no	NA	NA	0	0
Alaska, USA	2020-05-02	9	NA	no	NA	NA	0	0
Alaska, USA	2020-05-03	9	NA	no	NA	NA	0	0
Alaska, USA	2020-05-04	9	NA	no	NA	NA	0	0
Alaska, USA	2020-05-05	9	NA	no	NA	NA	0	0
Alaska, USA	2020-05-06	10	NA	no	NA	NA	1	0.333333333333333
Alaska, USA	2020-05-07	10	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-05-08	10	NA	no	NA	NA	0	0.333333333333333
Alaska, USA	2020-05-09	10	NA	no	NA	NA	0	0
Alaska, USA	2020-05-10	10	NA	no	NA	NA	0	0
Alaska, USA	2020-05-11	10	NA	no	NA	NA	0	0
Alaska, USA	2020-05-12	10	NA	no	NA	NA	0	0
Alaska, USA	2020-05-13	10	NA	no	NA	NA	0	0
Alaska, USA	2020-05-14	10	NA	no	NA	NA	0	0
Alaska, USA	2020-05-15	10	NA	no	NA	NA	0	0
Alaska, USA	2020-05-16	10	NA	yes	Alaska, USA (10)	NA	0	0
Albania	2020-01-22	0	NA	no	NA	NA	NA	NA
Albania	2020-01-23	0	NA	no	NA	NA	NA	NA
Albania	2020-01-24	0	NA	no	NA	NA	NA	NA
Albania	2020-01-25	0	NA	no	NA	NA	0	0
Albania	2020-01-26	0	NA	no	NA	NA	0	0
Albania	2020-01-27	0	NA	no	NA	NA	0	0
Albania	2020-01-28	0	NA	no	NA	NA	0	0
Albania	2020-01-29	0	NA	no	NA	NA	0	0
Albania	2020-01-30	0	NA	no	NA	NA	0	0
Albania	2020-01-31	0	NA	no	NA	NA	0	0
Albania	2020-02-01	0	NA	no	NA	NA	0	0
Albania	2020-02-02	0	NA	no	NA	NA	0	0
Albania	2020-02-03	0	NA	no	NA	NA	0	0
Albania	2020-02-04	0	NA	no	NA	NA	0	0
Albania	2020-02-05	0	NA	no	NA	NA	0	0
Albania	2020-02-06	0	NA	no	NA	NA	0	0
Albania	2020-02-07	0	NA	no	NA	NA	0	0
Albania	2020-02-08	0	NA	no	NA	NA	0	0
Albania	2020-02-09	0	NA	no	NA	NA	0	0
Albania	2020-02-10	0	NA	no	NA	NA	0	0
Albania	2020-02-11	0	NA	no	NA	NA	0	0
Albania	2020-02-12	0	NA	no	NA	NA	0	0
Albania	2020-02-13	0	NA	no	NA	NA	0	0
Albania	2020-02-14	0	NA	no	NA	NA	0	0
Albania	2020-02-15	0	NA	no	NA	NA	0	0
Albania	2020-02-16	0	NA	no	NA	NA	0	0
Albania	2020-02-17	0	NA	no	NA	NA	0	0
Albania	2020-02-18	0	NA	no	NA	NA	0	0
Albania	2020-02-19	0	NA	no	NA	NA	0	0
Albania	2020-02-20	0	NA	no	NA	NA	0	0
Albania	2020-02-21	0	NA	no	NA	NA	0	0
Albania	2020-02-22	0	NA	no	NA	NA	0	0
Albania	2020-02-23	0	NA	no	NA	NA	0	0
Albania	2020-02-24	0	NA	no	NA	NA	0	0
Albania	2020-02-25	0	NA	no	NA	NA	0	0
Albania	2020-02-26	0	NA	no	NA	NA	0	0
Albania	2020-02-27	0	NA	no	NA	NA	0	0
Albania	2020-02-28	0	NA	no	NA	NA	0	0
Albania	2020-02-29	0	NA	no	NA	NA	0	0
Albania	2020-03-01	0	NA	no	NA	NA	0	0
Albania	2020-03-02	0	NA	no	NA	NA	0	0
Albania	2020-03-03	0	NA	no	NA	NA	0	0
Albania	2020-03-04	0	NA	no	NA	NA	0	0
Albania	2020-03-05	0	NA	no	NA	NA	0	0
Albania	2020-03-06	0	NA	no	NA	NA	0	0
Albania	2020-03-07	0	NA	no	NA	NA	0	0
Albania	2020-03-08	0	NA	no	NA	NA	0	0
Albania	2020-03-09	0	NA	no	NA	NA	0	0
Albania	2020-03-10	0	NA	no	NA	NA	0	0
Albania	2020-03-11	1	NA	no	NA	NA	1	0.333333333333333
Albania	2020-03-12	1	NA	no	NA	NA	0	0.333333333333333
Albania	2020-03-13	1	NA	no	NA	NA	0	0.333333333333333
Albania	2020-03-14	1	NA	no	NA	NA	0	0
Albania	2020-03-15	1	NA	no	NA	NA	0	0
Albania	2020-03-16	1	NA	no	NA	NA	0	0
Albania	2020-03-17	1	NA	no	NA	NA	0	0
Albania	2020-03-18	2	NA	no	NA	NA	1	0.333333333333333
Albania	2020-03-19	2	NA	no	NA	NA	0	0.333333333333333
Albania	2020-03-20	2	NA	no	NA	NA	0	0.333333333333333
Albania	2020-03-21	2	NA	no	NA	NA	0	0
Albania	2020-03-22	2	NA	no	NA	NA	0	0
Albania	2020-03-23	4	NA	no	NA	NA	2	0.666666666666667
Albania	2020-03-24	5	NA	no	NA	NA	1	1
Albania	2020-03-25	5	NA	no	NA	NA	0	1
Albania	2020-03-26	6	NA	no	NA	NA	1	0.666666666666667
Albania	2020-03-27	8	NA	no	NA	NA	2	1
Albania	2020-03-28	10	NA	no	NA	NA	2	1.66666666666667
Albania	2020-03-29	10	NA	no	NA	NA	0	1.33333333333333
Albania	2020-03-30	11	NA	no	NA	NA	1	1
Albania	2020-03-31	15	NA	no	NA	NA	4	1.66666666666667
